what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1482637727851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482637732990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482637736587
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1482637736619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482637738769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482637743313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1482637744793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482638420488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482638425536
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1482638425614
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1482638432355
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1482638433446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482638437419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482638438711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482638438758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482638439068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482638439074
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1482638440953
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1482638447735
