what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1482847317181
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1482847317183
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1482847320441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847320985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847321161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847321214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847335200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847345056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847359778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847363223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847363888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1482847363897
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1482847388122
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1482847388309
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1482847479762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847488263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847494394
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1482847499772
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1482847500575
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1482847503406
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1482847503406
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1482847505456
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1482847509075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847512790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482847582554
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1482847583070
