what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644784950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644869749
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1482644874539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644875991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644880477
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1482644882131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644883310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644900243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644901360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644902418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644903987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644904135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1482644906843
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1482644910320
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1482644911186
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1482644933830
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1482644959380
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1482644959584
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1482644959720
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1482644959974
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1482644960010
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1482644960246
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1482644960248
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1482644961184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1482644961433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644964011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482644964138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1482644967304
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1482644980239
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1482644986959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1482645018423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482645032710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482645064811
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1482645067943
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1482645089259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1482645097799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1482645102213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1482645103384
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1482645115551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482645117380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482645122520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1482645122537
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1482645124427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1482645155109
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1482645155527
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1482645157107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482645165758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482645259624
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1482645262395
