what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1482632385403
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1482632385403
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1482632385403
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1482632385403
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1482632385403
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1482632385403
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1482632385403
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1482632385403
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1482632385403
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1482632385403
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.12.1.20110112-1712,"org.maven.ide.eclipse.maven_model_edit",1482632385403
os,sysinfo,,,"win32",1482632385403
arch,sysinfo,,,"x86_64",1482632385403
ws,sysinfo,,,"win32",1482632385403
locale,sysinfo,,,"zh_CN",1482632385403
processors,sysinfo,,,"8",1482632385403
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1482632385403
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1482632385403
java.specification.name,sysinfo,,,"Java Platform API Specification",1482632385403
java.specification.vendor,sysinfo,,,"Oracle Corporation",1482632385403
java.specification.version,sysinfo,,,"1.7",1482632385403
java.vendor,sysinfo,,,"Oracle Corporation",1482632385403
java.version,sysinfo,,,"1.7.0_80",1482632385403
java.vm.info,sysinfo,,,"mixed mode",1482632385403
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1482632385403
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1482632385403
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1482632385403
java.vm.specification.version,sysinfo,,,"1.7",1482632385403
java.vm.vendor,sysinfo,,,"Oracle Corporation",1482632385403
java.vm.version,sysinfo,,,"24.80-b11",1482632385403
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1482632390684
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1482632390729
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1482632390791
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1482632391853
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1482632392165
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1482632392259
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1482632392442
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1482632392443
